,price,log_price
0,150.0,5.0106352940962555
1,73.0,4.290459441148391
2,60.0,4.0943445622221
3,275.0,5.616771097666572
4,68.0,4.219507705176107
5,75.0,4.31748811353631
6,110.0,4.700480365792417
7,89.0,4.48863636973214
8,65.0,4.174387269895637
9,62.0,4.127134385045092
10,90.0,4.499809670330265
11,199.0,5.293304824724492
12,96.0,4.564348191467836
13,299.0,5.700443573390687
14,115.0,4.74493212836325
15,175.0,5.1647859739235145
16,210.0,5.3471075307174685
17,55.0,4.007333185232471
18,82.0,4.406719247264253
19,110.0,4.700480365792417
20,150.0,5.0106352940962555
21,40.0,3.6888794541139363
22,250.0,5.521460917862246
23,145.0,4.976733742420574
24,99.0,4.59511985013459
25,75.0,4.31748811353631
26,80.0,4.382026634673881
27,195.0,5.272999558563747
28,99.0,4.59511985013459
29,70.0,4.248495242049359
30,69.0,4.23410650459726
31,169.0,5.1298987149230735
32,80.0,4.382026634673881
33,400.0,5.991464547107982
34,206.0,5.327876168789581
35,140.0,4.941642422609304
36,55.0,4.007333185232471
37,88.0,4.477336814478207
38,371.0,5.916202062607435
39,128.0,4.852030263919617
40,250.0,5.521460917862246
41,220.0,5.393627546352362
42,65.0,4.174387269895637
43,190.0,5.247024072160486
44,50.0,3.912023005428146
45,175.0,5.1647859739235145
46,95.0,4.553876891600541
47,110.0,4.700480365792417
48,110.0,4.700480365792417
49,105.0,4.653960350157523
50,85.0,4.442651256490317
51,50.0,3.912023005428146
52,80.0,4.382026634673881
53,88.0,4.477336814478207
54,99.0,4.59511985013459
55,85.0,4.442651256490317
56,180.0,5.19295685089021
57,500.0,6.214608098422191
58,220.0,5.393627546352362
59,83.0,4.418840607796598
60,100.0,4.605170185988092
61,59.0,4.07753744390572
62,90.0,4.499809670330265
63,225.0,5.41610040220442
64,170.0,5.135798437050262
65,100.0,4.605170185988092
66,75.0,4.31748811353631
67,150.0,5.0106352940962555
68,80.0,4.382026634673881
69,89.0,4.48863636973214
70,125.0,4.8283137373023015
71,100.0,4.605170185988092
72,120.0,4.787491742782046
73,80.0,4.382026634673881
74,86.0,4.454347296253507
75,139.0,4.9344739331306915
76,160.0,5.075173815233827
77,195.0,5.272999558563747
78,125.0,4.8283137373023015
79,139.0,4.9344739331306915
80,121.0,4.795790545596741
81,69.0,4.23410650459726
82,175.0,5.1647859739235145
83,675.0,6.51471269087253
84,75.0,4.31748811353631
85,139.0,4.9344739331306915
86,212.0,5.356586274672012
87,78.0,4.356708826689592
88,135.0,4.90527477843843
89,500.0,6.214608098422191
90,175.0,5.1647859739235145
91,70.0,4.248495242049359
92,250.0,5.521460917862246
93,110.0,4.700480365792417
94,97.0,4.574710978503383
95,116.0,4.7535901911063645
96,98.0,4.584967478670572
97,100.0,4.605170185988092
98,70.0,4.248495242049359
99,395.0,5.978885764901122
100,60.0,4.0943445622221
101,75.0,4.31748811353631
102,150.0,5.0106352940962555
103,81.0,4.394449154672439
104,90.0,4.499809670330265
105,149.0,5.003946305945459
106,130.0,4.867534450455582
107,65.0,4.174387269895637
108,130.0,4.867534450455582
109,107.0,4.672828834461906
110,186.0,5.225746673713202
111,350.0,5.857933154483459
112,200.0,5.298317366548036
113,80.0,4.382026634673881
114,65.0,4.174387269895637
115,100.0,4.605170185988092
116,85.0,4.442651256490317
117,76.0,4.330733340286331
118,149.0,5.003946305945459
119,156.0,5.049856007249537
120,239.0,5.476463551931511
121,300.0,5.703782474656201
122,161.0,5.081404364984463
123,60.0,4.0943445622221
124,46.0,3.828641396489095
125,139.0,4.9344739331306915
126,150.0,5.0106352940962555
127,188.0,5.236441962829949
128,268.0,5.5909869805108565
129,500.0,6.214608098422191
130,195.0,5.272999558563747
131,250.0,5.521460917862246
132,111.0,4.709530201312334
133,125.0,4.8283137373023015
134,120.0,4.787491742782046
135,211.0,5.351858133476067
136,110.0,4.700480365792417
137,130.0,4.867534450455582
138,170.0,5.135798437050262
139,175.0,5.1647859739235145
140,205.0,5.3230099791384085
141,285.0,5.652489180268651
142,89.0,4.48863636973214
143,102.0,4.624972813284271
144,135.0,4.90527477843843
145,390.0,5.966146739123692
146,53.0,3.970291913552122
147,200.0,5.298317366548036
148,100.0,4.605170185988092
149,75.0,4.31748811353631
150,105.0,4.653960350157523
151,60.0,4.0943445622221
152,60.0,4.0943445622221
153,75.0,4.31748811353631
154,179.0,5.187385805840755
155,85.0,4.442651256490317
156,106.0,4.663439094112067
157,75.0,4.31748811353631
158,190.0,5.247024072160486
159,422.0,6.045005314036012
160,163.0,5.093750200806762
161,130.0,4.867534450455582
162,175.0,5.1647859739235145
163,119.0,4.77912349311153
164,85.0,4.442651256490317
165,122.0,4.804021044733257
166,55.0,4.007333185232471
167,199.0,5.293304824724492
168,100.0,4.605170185988092
169,595.0,6.38856140554563
170,150.0,5.0106352940962555
171,142.0,4.955827057601261
172,200.0,5.298317366548036
173,229.0,5.43372200355424
174,90.0,4.499809670330265
175,110.0,4.700480365792417
176,85.0,4.442651256490317
177,129.0,4.859812404361672
178,80.0,4.382026634673881
179,299.0,5.700443573390687
180,119.0,4.77912349311153
181,149.0,5.003946305945459
182,75.0,4.31748811353631
183,150.0,5.0106352940962555
184,100.0,4.605170185988092
185,163.0,5.093750200806762
186,55.0,4.007333185232471
187,349.0,5.855071922202427
188,349.0,5.855071922202427
189,160.0,5.075173815233827
190,349.0,5.855071922202427
191,100.0,4.605170185988092
192,200.0,5.298317366548036
193,135.0,4.90527477843843
194,150.0,5.0106352940962555
195,75.0,4.31748811353631
196,150.0,5.0106352940962555
197,229.0,5.43372200355424
198,163.0,5.093750200806762
199,216.0,5.375278407684165
200,80.0,4.382026634673881
201,135.0,4.90527477843843
202,100.0,4.605170185988092
203,127.0,4.844187086458591
204,135.0,4.90527477843843
205,140.0,4.941642422609304
206,200.0,5.298317366548036
207,130.0,4.867534450455582
208,123.0,4.812184355372417
209,135.0,4.90527477843843
210,49.0,3.8918202981106265
211,130.0,4.867534450455582
212,222.0,5.402677381872279
213,180.0,5.19295685089021
214,175.0,5.1647859739235145
215,628.0,6.4425401664681985
216,80.0,4.382026634673881
217,75.0,4.31748811353631
218,148.0,4.997212273764115
219,175.0,5.1647859739235145
220,120.0,4.787491742782046
221,149.0,5.003946305945459
222,165.0,5.10594547390058
223,90.0,4.499809670330265
224,95.0,4.553876891600541
225,90.0,4.499809670330265
226,55.0,4.007333185232471
227,235.0,5.459585514144159
228,65.0,4.174387269895637
229,85.0,4.442651256490317
230,70.0,4.248495242049359
231,95.0,4.553876891600541
232,250.0,5.521460917862246
233,165.0,5.10594547390058
234,102.0,4.624972813284271
235,99.0,4.59511985013459
236,349.0,5.855071922202427
237,85.0,4.442651256490317
238,260.0,5.560681631015528
239,96.0,4.564348191467836
240,68.0,4.219507705176107
241,250.0,5.521460917862246
242,55.0,4.007333185232471
243,170.0,5.135798437050262
244,112.0,4.718498871295094
245,275.0,5.616771097666572
246,73.0,4.290459441148391
247,249.0,5.517452896464707
248,185.0,5.220355825078324
249,100.0,4.605170185988092
250,900.0,6.802394763324311
251,100.0,4.605170185988092
252,399.0,5.988961416889864
253,67.0,4.204692619390966
254,145.0,4.976733742420574
255,175.0,5.1647859739235145
256,300.0,5.703782474656201
257,173.0,5.153291594497779
258,150.0,5.0106352940962555
259,250.0,5.521460917862246
260,100.0,4.605170185988092
261,250.0,5.521460917862246
262,140.0,4.941642422609304
263,135.0,4.90527477843843
264,150.0,5.0106352940962555
265,325.0,5.783825182329737
266,175.0,5.1647859739235145
267,75.0,4.31748811353631
268,65.0,4.174387269895637
269,165.0,5.10594547390058
270,132.0,4.882801922586371
271,81.0,4.394449154672439
272,81.0,4.394449154672439
273,150.0,5.0106352940962555
274,550.0,6.309918278226516
275,130.0,4.867534450455582
276,180.0,5.19295685089021
277,250.0,5.521460917862246
278,55.0,4.007333185232471
279,350.0,5.857933154483459
280,95.0,4.553876891600541
281,40.0,3.6888794541139363
282,85.0,4.442651256490317
283,110.0,4.700480365792417
284,79.0,4.3694478524670215
285,90.0,4.499809670330265
286,225.0,5.41610040220442
287,250.0,5.521460917862246
288,49.0,3.8918202981106265
289,78.0,4.356708826689592
290,2500.0,7.824046010856292
291,100.0,4.605170185988092
292,550.0,6.309918278226516
293,189.0,5.241747015059643
294,150.0,5.0106352940962555
295,133.0,4.890349128221754
296,75.0,4.31748811353631
297,165.0,5.10594547390058
298,90.0,4.499809670330265
299,250.0,5.521460917862246
300,165.0,5.10594547390058
301,106.0,4.663439094112067
302,282.0,5.641907070938114
303,182.0,5.204006687076795
304,108.0,4.68213122712422
305,179.0,5.187385805840755
306,175.0,5.1647859739235145
307,130.0,4.867534450455582
